Date,Time,Temperature(°C),Interval(in minutes)
2025-07-14,16:59:50,-,30 sec
14-07-2025,16:59:50,28.7,0.5
14-07-2025,17:00:20,28.7,0.5
14-07-2025,17:00:50,28.7,0.5
